"","X","Y","month","day","FFMC","DMC","DC","ISI","temp","RH","wind","rain","area"
"153",3,4,"jul","sat",0.813455657492354,0.176362971094036,0.498436522826767,0.28125,0.701030927835052,0.373333333333333,0.164705882352941,0,0.00513409686568772
"154",5,4,"sep","fri",0.941896024464832,0.300402488108306,0.833896185115697,0.786458333333333,0.54639175257732,0.426666666666667,0.529411764705882,0,0.00524180519154131
"155",1,5,"sep","sat",0.914373088685015,0.52103915111599,0.870293933708568,0.380208333333333,0.872852233676976,0.16,0.270588235294118,0,0.00524180519154131
"156",7,4,"aug","sun",0.957186544342507,0.385290889132821,0.777360850531582,0.84375,0.419243986254296,0.426666666666667,0.105882352941176,0,0.0056008329443866
"157",2,4,"sep","sat",0.914373088685015,0.52103915111599,0.870293933708568,0.380208333333333,0.838487972508591,0.16,0.211764705882353,0,0.00578034682080925
"158",2,2,"aug","wed",0.874617737003058,0.395901939260885,0.786116322701689,0.458333333333333,0.487972508591065,0.4,0.376470588235294,0,0.00585215237137831
"159",2,4,"aug","wed",0.874617737003058,0.395901939260885,0.786116322701689,0.458333333333333,0.560137457044674,0.266666666666667,0.423529411764706,0,0.00588805514666284
"160",7,4,"sep","fri",0.883792048929664,0.420417124039517,0.803502188868042,0.59375,0.508591065292096,0.253333333333333,0.635294117647059,0,0.00606756902308548
"161",7,4,"mar","mon",0.813455657492354,0.134284668862056,0.0762976860537836,0.28125,0.40893470790378,0.186666666666667,0.317647058823529,0,0.00628298567479266
"162",6,4,"aug","thu",0.969418960244648,0.470911086717892,0.691932457786116,0.5,0.553264604810997,0.346666666666667,0.423529411764706,0,0.0068215273040606
"163",6,3,"mar","sat",0.82874617737003,0.172338090010977,0.0935584740462789,0.364583333333333,0.378006872852234,0.213333333333333,0.952941176470588,0,0.00696513840519872
"164",8,6,"sep","sat",0.886850152905199,0.432125869008416,0.811507191994997,0.40625,0.467353951890034,0.546666666666667,0.164705882352941,0,0.00700104118048325
"165",8,5,"sep","sun",0.801223241590214,0.318331503841932,0.849030644152595,0.208333333333333,0.467353951890034,0.693333333333333,0.211764705882353,0,0.00721645783219043
"166",6,5,"mar","thu",0.654434250764526,0.0556165386022686,0.0367729831144465,0.114583333333333,0.0378006872852234,0.733333333333333,0.482352941176471,0,0.00768319391088931
"167",6,5,"aug","wed",0.874617737003058,0.395901939260885,0.786116322701689,0.458333333333333,0.426116838487973,0.426666666666667,0.0588235294117647,0,0.00822173554015725
"168",6,5,"aug","wed",0.99388379204893,0.454079765825101,0.681550969355847,0.817708333333333,0.65979381443299,0.24,0.482352941176471,0,0.0090115965964169
"170",8,6,"aug","thu",0.969418960244648,0.470911086717892,0.691932457786116,0.5,0.567010309278351,0.4,0.211764705882353,0,0.00915520769755502
"171",5,4,"sep","wed",0.899082568807339,0.476765459202342,0.84302689180738,0.4375,0.608247422680412,0.266666666666667,0.164705882352941,0,0.00922701324812408
"172",8,6,"aug","wed",0.675840978593272,0.319795096963044,0.730456535334584,0.302083333333333,0.45360824742268,0.466666666666667,0.423529411764706,0,0.00965784655153843
"173",7,4,"aug","sun",0.853211009174312,0.510062202707647,0.720200125078174,0.510416666666667,0.54639175257732,0.32,0.588235294117647,0,0.00983736042796108
"174",4,4,"sep","mon",0.837920489296636,0.451884376143432,0.826641651031895,0.322916666666667,0.463917525773196,0.32,0.211764705882353,0,0.0110221520123506
"175",1,4,"aug","sat",0.81651376146789,0.34357848518112,0.748717948717949,0.421875,0.343642611683849,0.506666666666667,0.164705882352941,0,0.0125659713495853
"176",1,4,"aug","sat",0.81651376146789,0.34357848518112,0.748717948717949,0.421875,0.553264604810997,0.32,0.529411764705882,0,0.0162639572038919
"177",6,5,"apr","thu",0.55045871559633,0.022319795096963,0.0370231394621639,0.0989583333333333,0.0549828178694158,0.52,0.635294117647059,0,0.0165511794061681
"178",2,5,"aug","sun",0.81651376146789,0.353457738748628,0.757473420888055,0.286458333333333,0.515463917525773,0.386666666666667,0.270588235294118,0,0.0168384016084443
"179",2,5,"sep","wed",0.813455657492354,0.292352725942188,0.888180112570356,0.28125,0.484536082474227,0.4,0.211764705882353,0,0.0175205543388504
"180",8,6,"aug","tue",0.773700305810397,0.527991218441273,0.736585365853659,0.427083333333333,0.350515463917526,0.68,0.588235294117647,0,0.0187771514738089
"181",1,3,"sep","sun",0.883792048929664,0.443102817416758,0.819387116948093,0.401041666666667,0.676975945017182,0.226666666666667,0.741176470588235,0,0.0191361792266542
"182",8,6,"oct","mon",0.654434250764526,0.109037687522869,0.798749218261413,0.114583333333333,0.512027491408935,0.226666666666667,0.423529411764706,0,0.019531109754784
"183",5,4,"feb","sun",0.712538226299694,0.0461031833150384,0.0283927454659162,0.161458333333333,0.281786941580756,0.506666666666667,0.211764705882353,0,0.0229059706315298
"184",7,4,"oct","mon",0.862385321100917,0.166483717526528,0.838649155722326,0.536458333333333,0.43298969072165,0.4,0.482352941176471,0,0.0245215955193336
"185",8,6,"aug","fri",0.929663608562691,0.485547017929016,0.701813633520951,0.744791666666667,0.570446735395189,0.253333333333333,0.529411764705882,0,0.0249883315980325
"186",2,5,"sep","tue",0.840978593272171,0.462861324551775,0.834271419637273,0.322916666666667,0.460481099656357,0.413333333333333,0.317647058823529,0,0.0252755538003088
"187",8,6,"mar","sun",0.788990825688073,0.176728869374314,0.0958098811757348,0.458333333333333,0.25085910652921,0.32,0.635294117647059,0,0.0258140954295767
"188",1,5,"sep","mon",0.837920489296636,0.451884376143432,0.826641651031895,0.322916666666667,0.577319587628866,0.36,0.211764705882353,0,0.0262090259577065
"189",6,4,"mar","sat",0.834862385321101,0.142334431028174,0.0797998749218261,0.369791666666667,0.312714776632302,0.36,0.0588235294117647,0,0.0265680537105518
"190",7,4,"mar","sun",0.831804281345566,0.150018294914014,0.083552220137586,0.244791666666667,0.25085910652921,0.6,0.423529411764706,0,0.0295838868344523
"191",6,5,"mar","fri",0.847094801223242,0.165751920965971,0.0903064415259537,0.609375,0.257731958762887,0.24,0.423529411764706,0,0.029835206261444
"192",2,5,"aug","thu",0.969418960244648,0.470911086717892,0.691932457786116,0.5,0.687285223367698,0.173333333333333,0.270588235294118,0,0.0311636089469716
"193",2,2,"aug","tue",0.957186544342507,0.385290889132821,0.777360850531582,0.84375,0.701030927835052,0.0933333333333333,0.482352941176471,0,0.0312713172728252
"194",4,5,"sep","wed",0.899082568807339,0.476765459202342,0.84302689180738,0.4375,0.690721649484536,0.133333333333333,0.423529411764706,0,0.0337845115427423
"195",2,2,"aug","tue",0.957186544342507,0.385290889132821,0.777360850531582,0.84375,0.701030927835052,0.0933333333333333,0.482352941176471,0,0.035938678059814
"196",2,5,"aug","fri",0.929663608562691,0.485547017929016,0.701813633520951,0.744791666666667,0.663230240549828,0.28,0.588235294117647,0,0.0359745808350986
"197",6,5,"apr","thu",0.55045871559633,0.022319795096963,0.0370231394621639,0.0989583333333333,0.0549828178694158,0.52,0.635294117647059,0,0.0392417333859907
"198",4,5,"sep","thu",0.899082568807339,0.490303695572631,0.851532207629769,0.4375,0.594501718213059,0,0.0588235294117647,0,0.0397084694646896
"199",3,4,"sep","tue",0.840978593272171,0.462861324551775,0.834271419637273,0.322916666666667,0.333333333333333,0.586666666666667,0.694117647058824,0,0.0403547194198112
"200",2,4,"sep","mon",0,0.24807903402854,0.800125078173859,0,0.632302405498282,0.306666666666667,0.376470588235294,0,0.0406419416220874
